,AEM CN Equity,AQN CN Equity,ATD CN Equity,BMO CN Equity,BNS CN Equity,ABX CN Equity,BCE CN Equity,BAM CN Equity,BN CN Equity,BIP-U CN Equity,CAE CN Equity,CCO CN Equity,CAR-U CN Equity,CM CN Equity,CNR CN Equity,CNQ CN Equity,CP CN Equity,CTC/A CN Equity,CCL/B CN Equity,CVE CN Equity,GIB/A CN Equity,CSU CN Equity,DOL CN Equity,EMA CN Equity,ENB CN Equity,FM CN Equity,FSV CN Equity,FTS CN Equity,FNV CN Equity,WN CN Equity,GIL CN Equity,H CN Equity,IMO CN Equity,IFC CN Equity,K CN Equity,L CN Equity,MG CN Equity,MFC CN Equity,MRU CN Equity,NA CN Equity,NTR CN Equity,OTEX CN Equity,PPL CN Equity,POW CN Equity,QSR CN Equity,RCI/B CN Equity,RY CN Equity,SAP CN Equity,SHOP CN Equity,SLF CN Equity,SU CN Equity,TRP CN Equity,TECK/B CN Equity,T CN Equity,TRI CN Equity,TD CN Equity,TOU CN Equity,WCN CN Equity,WPM CN Equity,WSP CN Equity
2022-12-20,0.03183064425761904,0.002195390563435656,-0.00408597446786479,0.013153186278445585,0.01248378700016933,0.03908443623837976,-0.000838293284065208,0.04351851263113628,-0.01955994962693444,-0.006859873145611218,-0.01626667227629975,0.014951009044084865,0.005042632848898267,0.01533716388419135,-0.0046557300465669,0.010278991346430738,0.002260776507228882,0.00113162187618804,-0.0005173751947779076,0.025533302005164626,0.0022338698180292037,-0.0017734816958129022,-0.011042903032589122,0.002705315659617424,0.01286129639179639,-0.059875719603942994,-0.010279720945644825,0.001103549863695242,0.006146368916354394,-0.0010977266607691402,-0.005465987918834239,0.005269739001354096,-0.000781677519673534,0.007216945330877557,0.0374041822268835,-0.0026090516226987062,-0.022058763888565487,0.0016715423866908185,-0.0044520173049556475,0.008948117321703912,0.0036119232605559166,0.002299732711531109,0.014758765208403012,0.00030926241161923586,-0.005661888072773651,0.009511961579818831,0.005820829775760746,-0.0062323988647715175,0.011079309064171518,0.00820401931149266,0.015883046173002933,-0.0047977270452165335,0.024780730825518238,0.0033688970661046986,-0.002559084528853155,0.01090899031170885,-0.0032446949536221307,-0.008326718269310336,0.0410285136412176,-0.0077640141562209854
2022-12-21,0.004084225098535469,0.0032840752011900187,0.00701757265864654,0.011683616708486156,0.008692391749676117,0.013116329354970537,0.003683245416296589,-0.03777886734117158,0.017457390739990072,0.02646834453398743,0.015515921490287193,0.014065871556703302,0.006208233884426192,0.011708681002707303,0.01359984370079177,0.02091420761809583,0.012876970439469879,0.0050061800304940784,0.0027562463616178498,0.036924854703712116,0.011858689497348099,0.012457357297145625,0.014531133802667691,0.008072309834211642,0.01926769088661283,0.06422512841777082,0.04368399999912917,0.01024149405219692,0.01218055221998698,0.002943810028027879,0.009817368186989387,0.013463591201155777,0.021353124470568842,0.006863514200771706,0.0069686693160934355,0.0009791922447016147,0.00953196483917422,0.020252810446470388,0.003667806050545353,0.00972980648836618,0.009667688792660561,0.01770853257724301,0.022388994893478686,0.01929320293467885,0.017894799723534173,0.013854749080357066,0.009134622598417772,-0.00807058632555958,0.00508803377093562,0.016208840483959104,0.02489953870370725,0.01687802928971498,0.028567856663407488,0.0029850768434532774,0.003934587973802022,0.006148260287471586,0.009142760078609164,0.009204970603728869,-0.00018357044567374572,0.010210104851251844
2022-12-22,-0.006486204352998831,-0.018753996973321665,-0.02136833440569891,-0.008319786978759555,-0.000607533433024479,-0.008866429205641468,0.0,-0.00417101751733819,-0.010343298606800472,-0.023624066721729807,-0.02317292674148162,-0.0006653360192211548,0.00023801023556371486,-0.009355951657559609,-0.011514337209770567,-0.03064231064319902,-0.009152936343361838,0.004211123572977461,0.0010316369553192426,-0.029350570934371916,-0.010400775770566,-0.003442583828540743,-0.005361943141385287,-0.010197298560045493,-0.009398565423638802,-0.01824868158839933,-0.02509893592922642,-0.007121366715953382,0.001362435154480869,-0.007346806539258768,0.0005425936107073986,-0.009598318580950555,-0.023858606520352717,-0.0013085054710487778,-0.017513582492708242,-0.003104070455124228,-0.02446846617309567,-0.011936754204813011,-0.0011774711898776126,-0.01681623570734861,-0.012877642396512482,-0.011094415359202988,-0.020836371758022217,-0.00822297918043188,-0.016873291207262664,0.0035971261808496963,-0.007332326142213244,0.001199760191904095,-0.04144812093363012,-0.007912685690331793,-0.01765313018294009,-0.01613904199346401,-0.016500758115012226,-0.005979091056058071,-6.560748432350399e-05,-0.003183267808562449,-0.026100772442506446,-0.01086757351387189,-0.003494256428914702,-0.006708836928996985
2022-12-23,0.01139332951709936,0.020937403954265094,-0.0076718188154648904,0.005717101491657275,0.008472062776634787,0.0012714559881966659,0.0030035063459991815,-0.003926192715281133,0.01872713905069773,0.00918842605440617,-0.0019234474097021884,0.014208069837228882,0.010652248908325404,-0.010905233482262468,0.002997952626256753,0.043643289731906794,0.00351528533069861,-0.004140792666031388,0.0029172049860064476,0.041234935459687226,0.0007709770373756701,-0.004577116178600944,0.0002500312552091602,0.011918633975986312,0.013878692387062625,0.025455919993348737,0.003976627521515711,0.00948393028648464,0.005593736583018189,0.014353899708885193,-0.0024439930698779908,0.00987120710768144,0.02783110983459066,-0.0009572994810934258,0.0035273405179684406,0.011631348341251293,0.003721923743585978,0.005780362915499549,0.0014389432792217595,0.008389219545468549,0.011090686694158138,-0.001268552751620034,0.020184976663878373,0.0009170106098811846,0.002153097324501177,0.000978792900329093,0.004296713770268741,-0.0002998051289131713,-0.030725373237729083,0.003172591493584746,0.029874198855397747,0.02302669309163339,0.0073246279668598745,0.0022463506263740154,0.00795248309518469,0.005790535623469446,0.02680061150809142,0.005420966920718934,0.006061181197393843,0.009148958861505045
2022-12-28,-0.009556003016204392,-0.024283753981609504,-0.0023466319853269937,-0.006372570585178528,-0.014262113997336909,-0.008079992927850178,-0.015954658693077252,0.00340359014263423,-0.01990931202204303,-0.03484007825794573,-0.015522236371561759,0.003275469682470638,-0.020938190570359373,-0.017513582492708242,-0.007911967428685572,-0.02360581704794238,-0.0118646290554182,-0.012739927424423291,-0.00843160806883758,-0.025865174772793022,-0.010242375549215622,-0.006077662191715712,0.010445257861538604,-0.005749345081904265,-0.0161475532582537,0.029018313521985535,-0.009849914968974586,-0.008751195320562942,0.00809065902015361,-0.024449395832968766,-0.019215523981752254,-0.00794415902338236,-0.009961004896106674,-0.008199671390708695,-0.019556178793867243,-0.014580961295011668,-0.005454679925211934,-0.013261694567788132,-0.008796748119645984,-0.012555435417077028,-0.011191163961261104,-0.0012701640219014798,-0.0076311282785017425,-0.02037107480802545,-0.0052207586519710195,-0.015114465487242525,-0.0044533063167835635,0.00359174286160239,-0.03169942908285367,-0.004285380734875951,-0.006797166683107486,-0.01657769412136687,0.0,-0.022693863477721204,-0.0064483783589407186,-0.008755528102378582,-0.05138903291833173,-0.005254582183361641,-0.008643731977907134,-0.006627867639637968
2022-12-29,-0.0029696691555021557,-0.007851975282685131,0.01680711831638119,0.011733207203945694,0.018021234279954133,-0.0012817775734836698,0.010943791351845797,0.03543374544968043,0.02638182652766056,0.02801571949842015,0.02510268903245854,0.00032695766189600465,0.027275496136181226,0.0218899570925072,0.003933141746836925,0.017656959528169973,0.007468588175294553,0.013864549740186811,0.011852754067308839,0.021664290229425735,0.0114404929368693,0.009559441946678484,-0.011195539252242844,0.005749345081904227,0.0071671374320535445,0.026842630202317082,0.01709957974568779,0.0016466932638732623,-0.0056565807392741085,-0.010316966970932267,0.020574035262550992,0.0030207355113106506,0.013462035947632353,0.005018894720624253,0.005371543801910849,-0.01363150522439501,0.03422611657261341,0.014084739881739023,-0.00954028701492369,0.007443116673923402,-0.001910988763604705,0.0305405463220146,0.005891997405374911,-0.007511772411062208,0.0017054179564053914,0.00939128740945892,0.007411197474683673,0.004471612757234359,0.06875260238440216,0.007763645111200777,-0.00023521110304851962,-0.013685703149301981,-0.010036756711838828,0.010276018112965003,0.011112071109984542,0.01113015464933286,0.017231734787325648,0.0027137058715963258,-0.007974080268787142,0.009445853365086713
2022-12-30,-0.003546857658898101,-0.0011267606825907288,-0.018318580523684746,-0.006419915593350836,-0.003759120282617211,-0.007725360309741949,-0.005204410303339568,-0.02219195777894937,-0.019074781641025804,-0.009728395624289616,-0.001144819815933196,0.0032637104688327694,-0.0014048234574490313,-0.0034630491184639016,-0.013585487445341373,-0.0030542484402755685,-0.010827943177262158,-0.005989096640754175,-0.012371291802546829,0.005343524164927422,-0.0017977148187828908,-0.009805191957390477,-0.009426325060856356,-0.011145388238637942,-0.004709436979525155,-0.040185524784119867,-0.010200496462313921,-0.009551872770986578,-0.0028674242602519853,-0.004513875930516315,0.006765010240680514,-0.005499051525777725,0.002125076695295841,-0.01446569308721395,-0.014388737452099669,-0.004167714626517846,-0.019658252002666545,-0.006603408229450265,-0.0018656721829497342,-0.005138588905036174,-0.00484409061063867,-0.01090739618919311,0.0,0.0006281407241709208,-0.005239191938681822,0.03844462177531684,-0.010626760419493422,-0.0029788523665870434,-0.011631726786542064,-0.008081812469913994,0.010297306059565765,0.0052011400293626026,-0.00642212969158974,-0.010658646776519735,-0.0018106933091805947,-0.009874661703500804,-0.010917933620567128,-0.007382975055279921,-0.015195865053114325,0.004657848587094262
2023-01-03,0.03957050109790844,0.03652868773350648,0.010698865008798984,0.014568078943234098,-0.018089723355380564,0.0487696473507692,0.013708004687979652,0.0036045353136242354,0.013529480924600514,0.022864873529659387,0.015909426469977228,0.02159632685056213,0.010024562325490517,0.011436994957608195,0.012603651333084569,-0.05326217826039831,0.012979533249352325,0.035339857218647464,0.003624130293391244,-0.05155378149992089,0.007936888261531948,0.007239458323938424,0.008425073412754091,0.016671843466668237,0.006962112983758053,-0.005671762811710392,0.014727277675074105,0.02118413770183081,0.022818344074286703,0.015182687155356752,0.015255213548248136,0.01992695934941331,-0.04101155001319316,0.004453666272734972,0.0546391400733972,0.005082285465573059,0.03259471163020012,0.008247469430017265,0.006779686985378769,0.004920462609046577,-0.009657000080161134,0.02510592113107648,-0.018889206471922233,0.017429635135283596,0.006714871870471259,0.010517324793088506,0.005718105894726918,0.010092101091106927,0.037165028791706724,0.009343642290336024,-0.03965852725695708,-0.012677994463171454,-0.02350725527126544,0.007245026924595377,0.020568926352714963,0.0,-0.07269031420187237,0.0030597225617487287,0.04707837493212247,0.004889674768408143
2023-01-04,0.021756144917047766,0.0054200674693393345,-0.000998170104503766,0.014042037015021758,0.018541564616174348,0.04336287535941679,0.004968542847966341,0.026127040991207055,0.02764942500088427,0.014345456560773014,0.010095430665350935,-0.03306622156182084,0.01997999636757186,0.010414890334069261,0.0010431688731703383,-0.01156897779060613,0.009722028742703689,0.0059851909609098175,0.018264568496045828,-0.021061936927878524,-0.009480363100622294,0.016802412335725745,0.002501251929352379,-0.0011409014357915558,0.00560958838232314,0.009904573364331141,0.016853669401004977,-0.002533021075730192,0.013466091656495142,-0.0012319968705041887,0.005826287667800737,-0.005691843527541505,-0.018978322578918884,0.0050439541404697094,0.046909772821102896,-0.006921597078505833,0.019408296667303787,0.011433362603847653,-0.00531350878204152,0.01472525524397952,-0.010163836790006106,0.018782155787975627,-0.0028866457260166797,0.01135155616222776,-0.0070575136418550176,0.005139797936010426,0.008864754785836313,-0.009197513287298563,0.03662381139824085,0.009569451016150672,-0.027008761786518988,-0.0043240209084371714,-0.026327968644699003,0.012084739215072046,0.008336727633490706,0.012919490669918567,-0.012353657266548652,-0.00769491920011236,0.01982030779194131,0.00196183969514098
2023-01-05,-0.01021102517050579,0.02561506109750263,0.012241674793339248,-0.001823877433555103,0.0016550067721046648,0.001962709167848689,0.005108357487496281,0.004496635106065541,-0.017965235874344274,0.002294631571312173,-0.01197619104671565,0.02313183445910155,-0.0018206650454894709,-0.0017879496985463107,-0.01563835683661222,0.004671913360742951,-0.021020473833482,0.007027530780004315,-0.008493341357199974,0.02226361942778247,-0.016090312534958975,-0.0027373810992969644,0.0034912753667086273,-0.02758396508444719,0.0029789632903173394,0.004214969359312132,-0.022694668246171033,-0.014782639848180304,-0.008078944372170466,0.0019939016692659653,0.017277916724362945,-0.008187818668326647,0.018978322578918842,-0.001322213374078139,-0.014839513862774446,-0.009585543839556475,0.01141734914281049,-0.0077440778290518665,-0.006815930162604633,-0.004200555479040226,0.04321722499520993,-0.025856218706774795,0.005986050465303853,0.010016778243471209,-0.0005713306445762457,-0.008267732922971215,-0.0029461953393452164,0.0023816623344875662,-0.03641887236688523,-0.011462793329931843,0.02336842285554434,-0.014041479603185723,0.05139589532130906,-0.0011267606825906176,-0.019882941092642065,-0.027395846417104856,-0.011056918991659134,-0.022644613216577847,0.007573792258590931,-0.010294956202982554
2023-01-06,0.0036395537917751418,0.017755035602590136,0.017116727293678902,0.014811584100538698,0.010021772607331598,0.0046948443042076635,0.012739025777429712,-0.0014966328560625177,0.026269626545509756,0.0143363474873853,0.008995562908578003,0.056048476204739774,-0.0070865538308243535,0.012095487199556307,0.024127216630961512,0.034565173238084904,0.029306483280258866,0.017818883821176825,0.010183387390698871,0.015491868913758899,-0.007088814527277175,0.01592275710071615,0.03160865863644275,0.023007298057035296,0.012378910960462413,0.044893610110151486,0.024387852127547408,0.014057739490231511,-0.010111523722892419,0.015002025746513924,0.012637176556898909,0.008731296942573555,0.02496229455991399,0.016653594412365455,0.019737482838321337,0.015509385784153906,0.021605967105180642,0.009772064733792522,0.003213284328610218,0.014146629663604785,0.0271986352139012,0.0031773215047416975,0.014701307013210938,0.014988290177859308,0.008875797913968291,0.00219058137981846,0.012653513477612987,0.01739174271186902,0.015453743901840233,0.00708162531436893,0.024734121990774117,0.03584743174881741,0.032601161375398036,0.015290247542454933,0.006586678701685124,0.0002314279112389868,0.0194676644391642,0.021748605988575538,0.021009540890484013,0.01998422289580339
